id,situation,version,groupId,artifactId,release_date,is_updated,justification
16,current pom version,1.12.1,org.jenkins-ci.plugins,token-macro,2022-04-22,false,"Not updated recently and stable but the project uses old dependency.
Using the old version More than 2 years between the latest and current version.
"
16,latest pom version,2.3,org.jenkins-ci.plugins,token-macro,2022-04-22,false,"Not updated recently and stable but the project uses old dependency.
Using the old version More than 2 years between the latest and current version.
"
17,current pom version,2.8.5,com.google.code.gson,gson,2018-05-21 23:08:59,false,Not updated recently and stable but the project uses old dependency.
17,latest pom version,2.10,com.google.code.gson,gson,2022-10-24 21:09:40,false,Not updated recently and stable but the project uses old dependency.
19,current pom version,1.34,io.jenkins,configuration-as-code,2019-12-07,false,Not updated recently and stable but the project uses old dependency.
19,latest pom version,1.55.1,io.jenkins,configuration-as-code,2021-12-20,false,Not updated recently and stable but the project uses old dependency.
20,current pom version,2.5.8,org.jenkins-ci.plugins,github-branch-source,2019-09-28,false,Not updated recently and stable but the project uses old dependency.
20,latest pom version,2.11.5,org.jenkins-ci.plugins,github-branch-source,2022-02-23,false,Not updated recently and stable but the project uses old dependency.
21,current pom version,1.5.1,org.jenkinsci.plugins,pipeline-model-api,2020-01-31,false,"Not updated recently and stable but the project uses old dependency.
Using the old version More than 2 years between the latest and current version.
"
21,latest pom version,1.9.3,org.jenkinsci.plugins,pipeline-model-api,2021-11-18,false,"Not updated recently and stable but the project uses old dependency.
Using the old version More than 2 years between the latest and current version.
"
22,current pom version,1.5.1,org.jenkinsci.plugins,pipeline-model-definition,2020-01-31,false,"Not updated recently and stable but the project uses old dependency.
Using the old version More than 2 years between the latest and current version.
"
22,latest pom version,1.9.3,org.jenkinsci.plugins,pipeline-model-definition,2021-11-18,false,"Not updated recently and stable but the project uses old dependency.
Using the old version More than 2 years between the latest and current version.
"
23,current pom version,1.12.1,org.jenkins-ci.plugins,cobertura,2018-05-11,false,Not updated recently and stable but the project uses old dependency.
23,latest pom version,1.17,org.jenkins-ci.plugins,cobertura,2021-11-08,false,Not updated recently and stable but the project uses old dependency.
24,current pom version,2.2.1,org.jenkins-ci.plugins,jacoco,2018-04-21,true,Using the latest available version.
24,latest pom version,2.2.1,org.jenkins-ci.plugins,jacoco,2018-04-21,true,Using the latest available version.
25,current pom version,2.8.1,com.datadoghq,java-dogstatsd-client,2019-10-04 04:21:56,false,"Not updated recently and stable but the project uses old dependency.
Using the old version More than 2 years between the latest and current version.
"
25,latest pom version,4.1.0,com.datadoghq,java-dogstatsd-client,2022-10-06 07:14:12,false,"Not updated recently and stable but the project uses old dependency.
Using the old version More than 2 years between the latest and current version.
"
26,current pom version,2.43,org.jenkins-ci.plugins,support-core,2017-11-13,false,"Not updated recently and stable but the project uses old dependency.
Using the old version More than 2 years between the latest and current version.
"
26,latest pom version,2.81,org.jenkins-ci.plugins,support-core,2022-02-24,false,"Not updated recently and stable but the project uses old dependency.
Using the old version More than 2 years between the latest and current version.
"
27,current pom version,2.34,org.jenkins-ci.plugins.workflow,workflow-api,2019-05-18,false,"Not updated recently and stable but the project uses old dependency.
Using the old version More than 2 years between the latest and current version.
"
27,latest pom version,2.47,org.jenkins-ci.plugins.workflow,workflow-api,2021-10-21,false,"Not updated recently and stable but the project uses old dependency.
Using the old version More than 2 years between the latest and current version.
"
31,current pom version,2.2,org.hamcrest,hamcrest-core,2019-10-16 16:52:39,true,Using the latest available version.
31,latest pom version,2.2,org.hamcrest,hamcrest-core,2019-10-16 16:52:39,true,Using the latest available version.
