id,situation,version,groupId,artifactId,release_date,is_updated,justification
30,current pom version,3.2.1,org.igniterealtime.smack,smackx,2011-08-16 21:42:27,true,using latest available version
30,latest pom version,3.2.1,org.igniterealtime.smack,smackx,2011-08-16 21:42:27,true,using latest available version
31,current pom version,5.6.12.Final,org.hibernate,hibernate-agroal,2022-09-27 08:26:22,true,patch
31,latest pom version,5.6.14.Final,org.hibernate,hibernate-agroal,2022-11-04 06:04:28,true,patch
32,current pom version,5.6.12.Final,org.hibernate,hibernate-entitymanager,2022-09-27 08:27:09,true,patch
32,latest pom version,5.6.14.Final,org.hibernate,hibernate-entitymanager,2022-11-04 06:05:19,true,patch
33,current pom version,5.6.12.Final,org.hibernate,hibernate-c3p0,2022-09-27 08:26:23,true,patch
33,latest pom version,5.6.14.Final,org.hibernate,hibernate-c3p0,2022-11-04 06:04:29,true,patch
34,current pom version,2.0.1.Final,javax.validation,validation-api,2017-12-19 11:23:41,true,using latest available version
34,latest pom version,2.0.1.Final,javax.validation,validation-api,2017-12-19 11:23:41,true,using latest available version
35,current pom version,4.2,org.imgscalr,imgscalr-lib,2012-01-11 14:59:30,true,using latest available version
35,latest pom version,4.2,org.imgscalr,imgscalr-lib,2012-01-11 14:59:30,true,using latest available version
36,current pom version,5.3.23,org.springframework,spring-orm,2022-09-15 04:39:22,true,using latest available version
36,latest pom version,5.3.23,org.springframework,spring-orm,2022-09-15 04:39:22,true,using latest available version
37,current pom version,5.3.23,org.springframework,spring-beans,2022-09-15 04:39:18,true,using latest available version
37,latest pom version,5.3.23,org.springframework,spring-beans,2022-09-15 04:39:18,true,using latest available version
38,current pom version,5.3.23,org.springframework,spring-context,2022-09-15 04:39:24,true,using latest available version
38,latest pom version,5.3.23,org.springframework,spring-context,2022-09-15 04:39:24,true,using latest available version
39,current pom version,5.3.23,org.springframework,spring-core,2022-09-15 04:39:23,true,using latest available version
39,latest pom version,5.3.23,org.springframework,spring-core,2022-09-15 04:39:23,true,using latest available version
40,current pom version,5.3.23,org.springframework,spring-test,2022-09-15 04:39:20,true,using latest available version
40,latest pom version,5.3.23,org.springframework,spring-test,2022-09-15 04:39:20,true,using latest available version
41,current pom version,5.3.23,org.springframework,spring-tx,2022-09-15 04:39:19,true,using latest available version
41,latest pom version,5.3.23,org.springframework,spring-tx,2022-09-15 04:39:19,true,using latest available version
42,current pom version,2.7.5,org.springframework.data,spring-data-jpa,2022-10-13 09:29:22,true,using latest available version
42,latest pom version,2.7.5,org.springframework.data,spring-data-jpa,2022-10-13 09:29:22,true,using latest available version
43,current pom version,2.7.5,org.springframework.boot,spring-boot-test,2022-10-20 09:26:19,true,using latest available version
43,latest pom version,2.7.5,org.springframework.boot,spring-boot-test,2022-10-20 09:26:19,true,using latest available version
44,current pom version,2.7.5,org.springframework.boot,spring-boot-starter-data-jpa,2022-10-20 09:26:24,true,using latest available version
44,latest pom version,2.7.5,org.springframework.boot,spring-boot-starter-data-jpa,2022-10-20 09:26:24,true,using latest available version
45,current pom version,1.9.9.1,org.aspectj,aspectjweaver,2022-03-31 08:06:14,true,using latest available version
45,latest pom version,1.9.9.1,org.aspectj,aspectjweaver,2022-03-31 08:06:14,true,using latest available version
46,current pom version,2.7.5,org.springframework.boot,spring-boot-starter-test,2022-10-20 09:26:31,true,using latest available version
46,latest pom version,2.7.5,org.springframework.boot,spring-boot-starter-test,2022-10-20 09:26:31,true,using latest available version
47,current pom version,5.3.23,org.springframework,spring-aspects,2022-09-15 04:39:19,true,using latest available version
47,latest pom version,5.3.23,org.springframework,spring-aspects,2022-09-15 04:39:19,true,using latest available version
48,current pom version,3.23.1,org.assertj,assertj-core,2022-05-31 13:22:12,true,using latest available version
48,latest pom version,3.23.1,org.assertj,assertj-core,2022-05-31 13:22:12,true,using latest available version
49,current pom version,5.3.23,org.springframework,spring-webmvc,2022-09-15 04:39:22,true,using latest available version
49,latest pom version,5.3.23,org.springframework,spring-webmvc,2022-09-15 04:39:22,true,using latest available version
50,current pom version,3.1.4,org.springframework.cloud,spring-cloud-starter-openfeign,2022-09-06 16:20:56,true,"There are only 2 versions between the current and the latest.
The latest versions are unstable."
50,latest pom version,3.1.5,org.springframework.cloud,spring-cloud-starter-openfeign,2022-11-03 11:27:20,true,"There are only 2 versions between the current and the latest.
The latest versions are unstable."
51,current pom version,11.10,io.github.openfeign,feign-gson,2022-09-21 17:11:28,true,"There are only 2 versions between the current and the latest.
The latest versions are unstable."
51,latest pom version,12.0,io.github.openfeign,feign-gson,2022-10-31 21:23:40,true,"There are only 2 versions between the current and the latest.
The latest versions are unstable."
52,current pom version,1.3.2,javax.annotation,javax.annotation-api,2018-02-21 05:24:24,true,using latest available version
52,latest pom version,1.3.2,javax.annotation,javax.annotation-api,2018-02-21 05:24:24,true,using latest available version
53,current pom version,2.13.4,com.fasterxml.jackson.core,jackson-annotations,2022-09-03 17:56:29,true,"There are only 2 versions between the current and the latest.
The latest versions are unstable."
53,latest pom version,2.14.0,com.fasterxml.jackson.core,jackson-annotations,2022-11-05 16:16:23,true,"There are only 2 versions between the current and the latest.
The latest versions are unstable."
54,current pom version,2.13.4,com.fasterxml.jackson.module,jackson-modules-java8,2022-09-03 18:35:53,true,"There are only 2 versions between the current and the latest.
The latest versions are unstable."
54,latest pom version,2.14.0,com.fasterxml.jackson.module,jackson-modules-java8,2022-11-05 19:05:58,true,"There are only 2 versions between the current and the latest.
The latest versions are unstable."
,,,,,,
