id,situation,version,groupId,artifactId,release_date,is_updated,justification
21,latest pom version,1.1.8.4,org.xerial.snappy,snappy-java,2021-01-25 10:26:17,true,latest version available
22,current pom version,2.17.250,software.amazon.awssdk,s3,2022-08-10 15:33:43,true,patch
22,latest pom version,2.18.11,software.amazon.awssdk,s3,2022-11-04 17:25:49,true,patch
23,current pom version,2.17.250,software.amazon.awssdk,regions,2022-08-10 15:34:46,true,patch
23,latest pom version,2.18.11,software.amazon.awssdk,regions,2022-11-04 17:25:23,true,patch
24,current pom version,2.17.250-PREVIEW,software.amazon.awssdk,s3-transfer-manager,2022-08-10 15:34:43,true,patch
24,latest pom version,2.18.11-PREVIEW,software.amazon.awssdk,s3-transfer-manager,2022-11-04 17:26:00,true,patch
25,current pom version,2.3.3,com.google.cloud,google-cloud-translate,2022-08-09 14:06:59,true,patch
25,latest pom version,2.5.0,com.google.cloud,google-cloud-translate,2022-10-24 19:30:27,true,patch
26,current pom version,2.3.3,com.google.api.grpc,proto-google-cloud-translate-v3,2022-08-09 14:07:13,true,patch
26,latest pom version,2.5.0,com.google.api.grpc,proto-google-cloud-translate-v3,2022-10-24 18:57:58,true,patch
27,current pom version,1.10.0,com.google.auth,google-auth-library-oauth2-http,2022-08-09 14:26:06,true,patch
27,latest pom version,1.12.1,com.google.auth,google-auth-library-oauth2-http,2022-10-18 16:45:52,true,patch
28,current pom version,2.18.7,com.google.api,gax,2022-08-01 16:32:50,true,patch
28,latest pom version,2.19.4,com.google.api,gax,2022-10-19 13:59:20,true,patch
