id,situation,version,groupId,artifactId,release_date,is_updated,justification
31,current pom version,2.1.0.Final,org.jboss.arquillian.container,arquillian-weld-embedded,2020-04-28 04:57:51,false,Not updated recently and stable but the project uses old dependency.
31,latest pom version,3.0.2.Final,org.jboss.arquillian.container,arquillian-weld-embedded,2021-11-30 10:24:00,false,Not updated recently and stable but the project uses old dependency.
32,current pom version,3.1.SP4,org.jboss.weld,weld-api,2021-03-18 05:19:01,false,There are more than 2 versions between the current and the latest.
32,latest pom version,5.0.SP3,org.jboss.weld,weld-api,2022-09-30 07:24:53,false,There are more than 2 versions between the current and the latest.
33,current pom version,3.1.SP4,org.jboss.weld,weld-spi,2021-03-18 05:19:18,false,There are more than 2 versions between the current and the latest.
33,latest pom version,5.0.SP3,org.jboss.weld,weld-spi,2022-09-30 07:25:12,false,There are more than 2 versions between the current and the latest.
34,current pom version,3.1.8.Final,org.jboss.weld,weld-core-impl,2021-07-14 07:30:50,false,There are more than 2 versions between the current and the latest.
34,latest pom version,5.1.0.Final,org.jboss.weld,weld-core-impl,2022-10-01 06:42:05,false,There are more than 2 versions between the current and the latest.
35,current pom version,3.1.8.Final,org.jboss.weld.se,weld-se-core,2021-07-14 07:37:46,false,There are more than 2 versions between the current and the latest.
35,latest pom version,5.1.0.Final,org.jboss.weld.se,weld-se-core,2022-10-01 06:50:12,false,There are more than 2 versions between the current and the latest.
36,current pom version,2.0.2.Final,org.jboss.weld,weld-junit5,2021-01-13 06:57:16,true,There are only 2 versions or less between the current and the latest.
36,latest pom version,4.0.0.Final,org.jboss.weld,weld-junit5,2022-06-01 07:54:20,true,There are only 2 versions or less between the current and the latest.
37,current pom version,5.9.1,org.junit,junit-bom,2022-09-20 14:34:30,true,Using the latest available version.
37,latest pom version,5.9.1,org.junit,junit-bom,2022-09-20 14:34:30,true,Using the latest available version.
38,current pom version,6.14.3,org.testng,testng,2018-04-09 12:44:38,false,Using the old version More than 2 years between the latest and current version.
38,latest pom version,7.6.1,org.testng,testng,2022-06-20 23:17:40,false,Using the old version More than 2 years between the latest and current version.
39,current pom version,5.6.1-SNAPSHOT,io.smallrye,smallrye-fault-tolerance-api,2022-10-25,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
39,latest pom version,6.1.0,io.smallrye,smallrye-fault-tolerance-api,2022-10-25 13:46:10,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
40,current pom version,5.6.1-SNAPSHOT,io.smallrye,smallrye-fault-tolerance-core,2022-10-25,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
40,latest pom version,6.1.0,io.smallrye,smallrye-fault-tolerance-core,2022-10-25 13:46:12,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
41,current pom version,5.6.1-SNAPSHOT,io.smallrye,smallrye-fault-tolerance-core,2022-10-25,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
41,latest pom version,6.1.0,io.smallrye,smallrye-fault-tolerance-core,2022-10-25 13:46:12,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
42,current pom version,5.6.1-SNAPSHOT,io.smallrye,smallrye-fault-tolerance-kotlin,2022-10-25,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
42,latest pom version,6.1.0,io.smallrye,smallrye-fault-tolerance-kotlin,2022-10-25 13:46:19,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
43,current pom version,5.6.1-SNAPSHOT,io.smallrye,smallrye-fault-tolerance-mutiny,2022-10-25,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
43,latest pom version,6.1.0,io.smallrye,smallrye-fault-tolerance-mutiny,2022-10-25 13:46:23,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
44,current pom version,5.6.1-SNAPSHOT,io.smallrye,smallrye-fault-tolerance-rxjava3,2022-10-25,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
44,latest pom version,6.1.0,io.smallrye,smallrye-fault-tolerance-rxjava3,2022-10-25 13:46:33,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
45,current pom version,5.6.1-SNAPSHOT,io.smallrye,smallrye-fault-tolerance-vertx,2022-10-25,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
45,latest pom version,6.1.0,io.smallrye,smallrye-fault-tolerance-vertx,2022-10-25 13:46:36,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
46,current pom version,5.6.1-SNAPSHOT,io.smallrye,smallrye-fault-tolerance-autoconfig-core,2022-10-25,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
46,latest pom version,6.1.0,io.smallrye,smallrye-fault-tolerance-autoconfig-core,2022-10-25 13:46:24,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
47,current pom version,5.6.1-SNAPSHOT,io.smallrye,smallrye-fault-tolerance-autoconfig-processor,2022-10-25,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
47,latest pom version,6.1.0,io.smallrye,smallrye-fault-tolerance-autoconfig-processor,2022-10-25 13:46:25,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
48,current pom version,5.6.1-SNAPSHOT,io.smallrye,smallrye-fault-tolerance,2022-10-25,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
48,latest pom version,6.1.0,io.smallrye,smallrye-fault-tolerance,2022-10-25 13:46:27,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
49,current pom version,5.6.1-SNAPSHOT,io.smallrye,smallrye-fault-tolerance-context-propagation,2022-10-25,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
49,latest pom version,6.1.0,io.smallrye,smallrye-fault-tolerance-context-propagation,2022-10-25 13:46:35,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
50,current pom version,5.6.1-SNAPSHOT,io.smallrye,smallrye-fault-tolerance-tracing-propagation,2022-10-25,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
50,latest pom version,6.1.0,io.smallrye,smallrye-fault-tolerance-tracing-propagation,2022-10-25 13:46:29,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
51,current pom version,5.6.1-SNAPSHOT,io.smallrye,smallrye-fault-tolerance-standalone,2022-10-25,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
51,latest pom version,6.1.0,io.smallrye,smallrye-fault-tolerance-standalone,2022-10-25 13:46:06,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
52,current pom version,5.6.1-SNAPSHOT,io.smallrye,smallrye-fault-tolerance-standalone,2022-10-25,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
52,latest pom version,6.1.0,io.smallrye,smallrye-fault-tolerance-standalone,2022-10-25 13:46:06,true,"There are only 2 versions or less between the current and the latest.
The latest versions are unstable.
"
