id,situation,version,groupId,artifactId,release_date,is_updated,justification
28,current pom version,0.11.0,com.soebes.itf.jupiter.extension,itf-jupiter-extension,2021-07-24 17:13:57,true,Using the latest available version.
28,latest pom version,0.11.0,com.soebes.itf.jupiter.extension,itf-jupiter-extension,2021-07-24 17:13:57,true,Using the latest available version.
29,current pom version,3.23.1,org.assertj,assertj-core,2022-05-31 13:22:12,true,Using the latest available version.
29,latest pom version,3.23.1,org.assertj,assertj-core,2022-05-31 13:22:12,true,Using the latest available version.
30,current pom version,0.11.0,com.soebes.itf.jupiter.extension,itf-assertj,2021-07-24 17:13:51,true,Using the latest available version.
30,latest pom version,0.11.0,com.soebes.itf.jupiter.extension,itf-assertj,2021-07-24 17:13:51,true,Using the latest available version.
31,current pom version,0.11.0,com.soebes.itf.jupiter.extension,itf-extension-maven,2021-07-24 17:13:46,true,Using the latest available version.
31,latest pom version,0.11.0,com.soebes.itf.jupiter.extension,itf-extension-maven,2021-07-24 17:13:46,true,Using the latest available version.
32,current pom version,3.3.0,org.apache.maven.plugin-testing,maven-plugin-testing-harness,2014-12-17 18:22:11,true,Using the latest available version.
32,latest pom version,3.3.0,org.apache.maven.plugin-testing,maven-plugin-testing-harness,2014-12-17 18:22:11,true,Using the latest available version.
33,current pom version,3.8.6,org.apache.maven,maven-compat,2022-06-06 12:39:10,true,The latest versions are unstable
33,latest pom version,4.0.0-alpha-2,org.apache.maven,maven-compat,2022-10-14 20:11:45,true,The latest versions are unstable
34,current pom version,2.4.0,org.twdata.maven,mojo-executor,2022-03-10 00:34:05,true,Using the latest available version.
34,latest pom version,2.4.0,org.twdata.maven,mojo-executor,2022-03-10 00:34:05,true,Using the latest available version.
35,current pom version,3.3.0,org.apache.maven.plugins,maven-resources-plugin,2022-07-23 13:51:18,true,Using the latest available version.
35,latest pom version,3.3.0,org.apache.maven.plugins,maven-resources-plugin,2022-07-23 13:51:18,true,Using the latest available version.
36,current pom version,3.0.0-M6,org.apache.maven.release,maven-release-semver-policy,2022-06-05 03:12:47,true,There are only 2 versions between the current and the latest.
36,latest pom version,3.0.0-M7,org.apache.maven.release,maven-release-semver-policy,2022-10-29 13:24:02,true,There are only 2 versions between the current and the latest.
